"id";"user_id";"music_id";"timestamp";"duration";"platform"
"H000134386";"U0000892";"S0009530";"2024/05/23 12:53:28";"00000000:03:46";"vinyl"
"H000144495";"U0000539";"S0001534";"2024/05/27 05:35:02";"000154";"vinyl"
"H000141273";"U0000068";"S0001805";"2024/05/31 13:31:43";"00:02";"vinyl"
"H000135234";"U0000402";"S0008688";"2023/08/26 11:21:43";"00::02:39";"paper"
"H000142466";"U0000425";"S0006845";"2022/03/27 11:24:15";"00000000:04:54";"vinyl"
"H000138318";"U0000781";"S0003075";"2021/11/04 23:09:13";"00::02:39";"web"
"H000137395";"U0000756";"S0001895";"2020/03/02 02:49:05";"000143";"vinyl"
"H000140553";"U0000445";"S0003402";"2018/08/03 12:39:02";"00::03:30";"paper"
"H000131067";"U0000118";"S0009127";"2023/01/08 00:29:58";"000450";"web"
"H000143869";"U0000556";"S0003945";"2019/06/12 18:21:39";"00000:01:44";"vinyl"
"H000147660";"U0000406";"S0008837";"2018/07/27 18:25:56";"00000:02:46";"paper"
"H000145895";"U0000664";"S0009219";"2019/01/25 18:25:29";"00000000:01:30";"web"
"H000134715";"U0000665";"S0006476";"2021/04/20 02:28:05";"00000:04:42";"vinyl"
"H000147803";"U0000394";"S0009422";"2020/05/04 14:31:06";"00:03";"web"
"H000130619";"U0000595";"S0006655";"2023/02/14 20:26:26";"000208";"vinyl"
"H000132329";"U0000422";"S0004916";"2020/01/29 07:48:56";"00:03";"paper"
"H000139921";"U0000042";"S0001559";"2022/03/31 15:33:45";"00000:03:52";"web"
"H000132268";"U0000214";"S0008724";"2022/12/28 18:11:20";"00000000:02:49";"web"
"H000133595";"U0000355";"S0005686";"2019/12/20 00:39:53";"00:03";"paper"
"H000137457";"U0000713";"S0003613";"2023/07/17 18:43:19";"00000:03:50";"paper"
"H000133010";"U0000750";"S0004546";"2024/01/02 16:27:02";"00::01:30";"web"
"H000139845";"U0000651";"S0005105";"2024/07/12 05:43:56";"00::02:09";"paper"
"H000134626";"U0000616";"S0009340";"2021/09/19 10:34:02";"00000000:01:45";"paper"
"H000144590";"U0000502";"S0002120";"2019/08/13 06:33:41";"00000000:01:48";"web"
"H000147883";"U0000727";"S0001102";"2020/03/02 18:02:17";"000338";"vinyl"
"H000141639";"U0000266";"S0004423";"2024/08/14 09:02:28";"000433";"paper"
"H000135702";"U0000025";"S0004300";"2023/07/27 22:11:24";"00:03";"paper"
"H000143952";"U0000338";"S0008712";"2022/02/23 15:34:30";"00000000:02:08";"vinyl"
"H000148092";"U0000956";"S0007609";"2018/10/25 11:45:01";"00000:04:02";"vinyl"
"H000142414";"U0000556";"S0002447";"2020/03/12 12:14:25";"00000000:01:40";"vinyl"
"H000141690";"U0000686";"S0002714";"2023/08/01 08:21:56";"00000000:04:30";"web"
"H000147725";"U0000025";"S0004117";"2022/09/30 17:04:46";"00::03:16";"vinyl"
"H000134589";"U0000713";"S0003190";"2022/01/25 23:27:49";"00000:02:35";"web"
"H000131471";"U0000138";"S0009944";"2019/02/09 20:02:44";"000401";"web"
"H000149009";"U0000966";"S0008952";"2023/08/25 07:08:14";"00000:03:42";"vinyl"
"H000142397";"U0000879";"S0005069";"2019/05/10 20:33:22";"00000:04:36";"web"
"H000138211";"U0000962";"S0003623";"2020/10/26 00:51:44";"00000000:03:54";"web"
"H000130222";"U0000081";"S0004178";"2023/07/15 19:39:43";"000444";"vinyl"
"H000132125";"U0000902";"S0001595";"2022/09/04 11:38:15";"00000:01:26";"paper"
"H000143669";"U0000352";"S0003702";"2024/02/20 23:39:26";"00::02:34";"paper"
"H000135564";"U0000050";"S0008859";"2021/10/06 01:58:38";"000419";"paper"
"H000130410";"U0000180";"S0001467";"2023/10/20 00:44:01";"00000000:02:41";"paper"
"H000135735";"U0000636";"S0003285";"2019/07/27 11:37:18";"00:02";"web"
"H000142482";"U0000557";"S0005773";"2023/08/27 17:51:02";"00:02";"paper"
"H000148256";"U0000616";"S0001054";"2018/10/18 00:52:18";"00000:01:59";"vinyl"
"H000145247";"U0000433";"S0006628";"2019/03/22 20:28:54";"00::03:58";"vinyl"
"H000141505";"U0000979";"S0005651";"2018/07/08 19:45:06";"00000000:02:49";"vinyl"
"H000131341";"U0000775";"S0000567";"2022/07/16 06:34:43";"00::04:07";"vinyl"
"H000135607";"U0000057";"S0000902";"2024/07/12 18:50:38";"00000000:02:25";"web"
"H000136173";"U0000577";"S0008689";"2024/02/22 15:33:21";"000223";"web"
"H000138158";"U0000854";"S0003343";"2021/07/09 20:12:30";"00000000:03:26";"web"
"H000146840";"U0000491";"S0006651";"2022/01/17 13:03:34";"000234";"vinyl"
"H000146581";"U0000718";"S0005374";"2022/06/22 21:11:57";"000154";"paper"
"H000142024";"U0000260";"S0009963";"2021/01/02 23:09:44";"00:03";"paper"
"H000145602";"U0000470";"S0002048";"2022/03/13 22:54:02";"00000000:01:38";"web"
"H000142573";"U0000859";"S0004522";"2021/09/06 22:02:13";"00000000:04:45";"vinyl"
"H000146029";"U0000216";"S0004767";"2022/08/23 19:33:45";"00:04";"web"
"H000144831";"U0000026";"S0005841";"2024/07/17 23:20:46";"00::02:43";"web"
"H000142173";"U0000699";"S0005421";"2023/08/15 05:58:32";"00000:02:04";"web"
"H000133261";"U0000416";"S0006875";"2023/02/15 10:04:35";"00:04";"web"
"H000145036";"U0000117";"S0003342";"2023/06/23 13:31:13";"00000000:01:44";"vinyl"
"H000148408";"U0000016";"S0004908";"2019/03/14 12:28:18";"00000:03:20";"web"
"H000145511";"U0000856";"S0003070";"2024/06/15 16:36:33";"00000:04:35";"paper"
"H000143557";"U0000071";"S0008572";"2019/09/17 01:56:51";"000224";"web"
"H000147997";"U0000672";"S0009431";"2021/11/28 05:38:40";"00::02:07";"vinyl"
"H000142384";"U0000745";"S0002215";"2024/06/11 22:58:25";"000218";"vinyl"
"H000136439";"U0000896";"S0006685";"2023/03/29 15:22:21";"00:04";"web"
"H000147972";"U0000313";"S0004217";"2020/02/07 23:42:13";"00::03:00";"web"
"H000132729";"U0000889";"S0009561";"2019/12/04 20:02:02";"000347";"paper"
"H000144741";"U0000727";"S0004552";"2022/10/27 22:43:57";"00000000:01:41";"vinyl"
"H000133472";"U0000896";"S0006464";"2022/05/03 08:23:26";"00:02";"vinyl"
"H000145372";"U0000253";"S0002719";"2019/07/03 00:52:01";"000345";"vinyl"
"H000132895";"U0000042";"S0001930";"2021/04/13 06:55:41";"00000:01:23";"vinyl"
"H000132246";"U0000240";"S0007646";"2019/01/12 05:10:45";"00::02:43";"vinyl"
"H000132058";"U0000537";"S0008293";"2019/05/09 21:55:36";"00000000:03:04";"paper"
"H000138462";"U0000361";"S0004853";"2021/01/21 19:58:11";"00000000:01:37";"paper"
"H000135260";"U0000210";"S0005632";"2021/04/14 00:44:23";"00:01";"vinyl"
"H000138994";"U0000462";"S0009105";"2021/03/26 02:52:35";"00000:02:08";"vinyl"
"H000134926";"U0000337";"S0008918";"2024/02/25 02:02:45";"00000000:02:31";"paper"
"H000137866";"U0000151";"S0001744";"2024/01/10 10:22:46";"00:03";"vinyl"
"H000144375";"U0000026";"S0007225";"2019/03/05 01:47:02";"00000:02:10";"vinyl"
"H000142537";"U0000163";"S0009156";"2023/06/05 01:49:03";"00000:03:49";"web"
"H000139389";"U0000963";"S0003985";"2023/04/17 12:07:25";"00000:03:57";"vinyl"
"H000134995";"U0000390";"S0008685";"2024/07/10 07:03:26";"00000000:02:20";"vinyl"
"H000142194";"U0000012";"S0003309";"2019/02/01 01:00:04";"000311";"vinyl"
"H000133260";"U0000434";"S0003836";"2023/04/09 03:44:07";"00000:03:53";"web"
"H000135051";"U0000322";"S0007981";"2022/07/24 22:57:05";"00:03";"paper"
"H000135118";"U0000772";"S0000450";"2024/04/09 02:52:38";"00::04:04";"vinyl"
"H000146350";"U0000836";"S0000368";"2019/07/16 19:44:39";"00:04";"vinyl"
"H000138287";"U0000398";"S0001582";"2019/02/25 16:51:50";"00000:03:11";"vinyl"
"H000138457";"U0000736";"S0007221";"2018/07/26 03:58:51";"00:04";"web"
"H000144507";"U0000010";"S0005271";"2020/12/30 01:41:31";"00:02";"vinyl"
"H000130052";"U0000908";"S0004808";"2024/04/09 09:09:47";"000454";"vinyl"
"H000146467";"U0000628";"S0005803";"2019/09/07 20:41:02";"00:04";"paper"
"H000141513";"U0000328";"S0002205";"2020/12/08 12:26:42";"00000:03:02";"web"
"H000145146";"U0000572";"S0001389";"2023/02/14 22:16:40";"00::03:30";"web"
"H000132703";"U0000153";"S0002111";"2022/07/10 00:53:18";"00000:02:16";"paper"
"H000149013";"U0000491";"S0009392";"2019/06/28 12:41:43";"00000000:01:40";"paper"
"H000131628";"U0000521";"S0002729";"2019/04/02 12:42:14";"00000:04:11";"vinyl"
"H000135320";"U0000480";"S0003011";"2020/03/27 05:19:04";"00::02:22";"vinyl"
"H000141333";"U0000789";"S0007747";"2024/07/26 19:20:36";"00000:04:32";"paper"
"H000133557";"U0000434";"S0001190";"2019/01/16 17:50:25";"000210";"paper"
"H000144415";"U0000971";"S0007583";"2020/02/21 06:26:17";"00000000:01:21";"web"
"H000140700";"U0000182";"S0007121";"2019/02/25 05:02:18";"00:02";"paper"
"H000145367";"U0000862";"S0006999";"2023/09/26 10:12:20";"00000000:03:35";"web"
"H000138256";"U0000708";"S0003615";"2019/10/23 23:30:59";"00000:02:25";"vinyl"
"H000130829";"U0000549";"S0009687";"2019/02/11 00:03:58";"00:04";"vinyl"
"H000136321";"U0000121";"S0000156";"2019/02/11 11:04:40";"00:02";"web"
"H000145035";"U0000143";"S0007923";"2019/10/28 04:29:38";"000325";"vinyl"
"H000139182";"U0000497";"S0006363";"2018/11/26 06:04:02";"00000000:02:50";"paper"
"H000138901";"U0000002";"S0005715";"2019/03/13 08:11:26";"00::04:24";"web"
"H000143155";"U0000402";"S0008496";"2022/07/17 05:03:20";"00::03:15";"vinyl"
"H000147074";"U0000154";"S0000293";"2021/12/17 20:47:57";"00:04";"web"
"H000140432";"U0000015";"S0004188";"2020/06/08 16:42:57";"00::03:42";"web"
"H000137519";"U0000280";"S0007096";"2022/06/11 01:18:52";"00::03:48";"web"
"H000148822";"U0000970";"S0008540";"2020/11/17 01:06:12";"00000:02:17";"vinyl"
"H000140966";"U0000509";"S0001657";"2020/01/25 16:56:24";"00000:04:45";"paper"
"H000140764";"U0000502";"S0004715";"2023/08/27 10:12:56";"000344";"paper"
"H000144626";"U0000960";"S0006078";"2018/06/10 03:41:47";"000152";"paper"
"H000144200";"U0000348";"S0003747";"2018/06/17 10:54:10";"00:04";"paper"
"H000132370";"U0000200";"S0009722";"2023/11/14 14:38:17";"000425";"paper"
"H000149487";"U0000900";"S0001544";"2018/06/11 03:05:04";"00000:04:01";"web"
"H000141031";"U0000935";"S0005729";"2020/03/29 03:15:34";"00:03";"vinyl"
"H000132659";"U0000111";"S0003931";"2021/01/06 17:41:21";"00::01:54";"paper"
"H000142801";"U0000523";"S0004584";"2018/12/23 18:35:06";"000303";"paper"
"H000137715";"U0000569";"S0004631";"2023/09/01 21:14:58";"00000:03:54";"paper"
"H000136351";"U0000195";"S0004875";"2019/12/06 06:32:21";"00000000:02:28";"web"
"H000130029";"U0000703";"S0002410";"2024/06/06 19:01:04";"00:04";"web"
"H000135865";"U0000453";"S0002278";"2020/09/03 06:21:00";"00::04:54";"web"
"H000135680";"U0000271";"S0003179";"2019/12/02 01:55:06";"00000000:01:55";"vinyl"
"H000141177";"U0000569";"S0003181";"2022/12/30 05:29:41";"00::02:43";"vinyl"
"H000135530";"U0000411";"S0008793";"2022/03/15 07:08:19";"00::04:39";"paper"
"H000141648";"U0000988";"S0004008";"2020/01/29 19:21:31";"00::03:44";"web"
"H000140588";"U0000365";"S0005394";"2023/01/28 07:16:13";"00::01:35";"vinyl"
"H000144864";"U0000345";"S0001491";"2019/01/09 22:24:22";"00:02";"web"
"H000142790";"U0000276";"S0000806";"2019/07/26 02:05:38";"00000:03:59";"vinyl"
"H000136979";"U0000829";"S0000821";"2021/11/28 07:59:20";"00:01";"paper"
"H000146338";"U0000779";"S0000446";"2020/09/15 18:12:33";"000140";"paper"
"H000149272";"U0000878";"S0000552";"2023/09/05 23:02:24";"00000:04:06";"vinyl"
"H000136629";"U0000600";"S0006675";"2022/05/24 15:42:02";"000336";"vinyl"
"H000144168";"U0000283";"S0005658";"2021/01/02 07:34:45";"00:01";"web"
"H000138418";"U0000736";"S0001485";"2019/01/22 08:39:48";"00:03";"paper"
"H000130755";"U0000942";"S0003621";"2024/07/15 00:30:50";"00:04";"web"
"H000145385";"U0000129";"S0000893";"2019/01/09 10:11:24";"000351";"web"
"H000130851";"U0000183";"S0007915";"2018/10/04 10:52:02";"00::04:16";"paper"
"H000136932";"U0000849";"S0003749";"2020/01/02 00:47:12";"000457";"vinyl"
"H000144348";"U0000086";"S0009736";"2023/02/09 11:14:06";"00:03";"paper"
"H000131935";"U0000487";"S0003781";"2020/04/07 15:58:35";"00:03";"vinyl"
"H000138193";"U0000427";"S0000589";"2021/03/29 15:29:20";"00:04";"vinyl"
"H000133877";"U0000959";"S0006843";"2021/11/14 09:40:46";"000350";"web"
"H000145944";"U0000645";"S0005435";"2019/10/18 19:16:44";"00::03:16";"paper"
"H000146158";"U0000946";"S0001641";"2023/12/31 15:28:36";"00000:04:12";"paper"
"H000135065";"U0000748";"S0005350";"2021/07/29 13:33:18";"00000:04:55";"web"
"H000139894";"U0000895";"S0007615";"2023/07/09 08:16:27";"000224";"web"
"H000141616";"U0000989";"S0005299";"2019/12/03 20:47:59";"00000:04:45";"paper"
"H000146301";"U0000526";"S0009413";"2022/08/26 12:02:18";"00000000:01:25";"paper"
"H000143993";"U0000468";"S0002019";"2020/07/09 04:14:53";"00::01:53";"paper"
"H000137986";"U0000189";"S0007456";"2019/03/13 03:39:11";"00000:01:43";"vinyl"
"H000138877";"U0000832";"S0004147";"2021/10/01 15:06:50";"00::03:55";"paper"
"H000133563";"U0000876";"S0006460";"2018/08/03 20:20:13";"00000:02:30";"vinyl"
"H000142036";"U0000443";"S0004846";"2021/09/06 18:15:14";"00:01";"paper"
"H000140490";"U0000222";"S0002344";"2022/07/20 11:01:56";"000150";"web"
"H000145872";"U0000058";"S0002202";"2023/04/05 05:01:01";"00000:04:02";"web"
"H000137213";"U0000936";"S0002003";"2018/10/08 16:22:32";"00:03";"vinyl"
"H000148350";"U0000105";"S0004984";"2022/12/30 09:46:04";"00:02";"paper"
"H000138233";"U0000508";"S0001643";"2022/12/01 14:38:13";"00000000:01:25";"web"
"H000139043";"U0000423";"S0001867";"2022/08/21 18:56:53";"00::04:37";"vinyl"
"H000139911";"U0000997";"S0002052";"2021/01/19 02:28:49";"00:01";"web"
"H000135366";"U0000136";"S0001702";"2021/02/28 02:41:18";"00000000:02:33";"web"
"H000137138";"U0000155";"S0006771";"2020/08/10 21:30:02";"000450";"vinyl"
"H000137750";"U0000638";"S0008979";"2021/11/28 16:18:08";"00::04:50";"paper"
"H000144755";"U0000287";"S0009418";"2019/07/21 11:17:38";"00::04:57";"web"
"H000133800";"U0000304";"S0000085";"2023/12/25 17:15:52";"00:01";"vinyl"
"H000145380";"U0000379";"S0008253";"2018/08/20 14:26:52";"00000:03:51";"vinyl"
"H000131590";"U0000582";"S0003233";"2024/06/08 04:11:15";"00:03";"web"
"H000142008";"U0000694";"S0003193";"2022/04/05 19:40:00";"00000000:02:31";"paper"
"H000141764";"U0000808";"S0009132";"2021/06/16 07:55:59";"00000:02:03";"paper"
"H000142297";"U0000346";"S0003809";"2024/01/27 00:02:58";"00000:03:08";"web"
"H000148495";"U0000026";"S0004348";"2024/05/26 08:21:46";"00000000:03:16";"paper"
"H000149343";"U0000132";"S0006693";"2019/04/14 03:14:20";"00:03";"web"
"H000131008";"U0000964";"S0007969";"2020/06/01 12:10:00";"00000000:01:25";"paper"
"H000137602";"U0000196";"S0008248";"2023/01/19 01:45:10";"00:01";"paper"
"H000146858";"U0000613";"S0000226";"2022/02/04 03:53:57";"00000:01:23";"vinyl"
"H000148746";"U0000944";"S0002977";"2021/09/11 21:32:48";"00::03:09";"paper"
"H000145721";"U0000739";"S0001850";"2023/04/06 18:23:02";"00::01:33";"paper"
"H000148184";"U0000347";"S0001851";"2019/03/29 15:29:37";"00000000:04:33";"web"
"H000133240";"U0000342";"S0008352";"2023/03/25 05:33:35";"00000:03:41";"vinyl"
"H000131791";"U0000799";"S0005177";"2020/08/18 06:17:08";"000428";"paper"
"H000141675";"U0000758";"S0000863";"2023/01/18 17:16:42";"00:02";"web"
"H000139312";"U0000453";"S0003890";"2021/04/01 10:45:53";"00::04:03";"web"
"H000142232";"U0000868";"S0002300";"2021/07/01 19:37:01";"00000000:01:50";"vinyl"
"H000143504";"U0000039";"S0005479";"2020/10/20 15:01:35";"00000:04:24";"vinyl"
"H000135062";"U0000471";"S0003731";"2023/06/09 23:20:22";"00::04:00";"paper"
"H000142230";"U0000659";"S0000027";"2024/01/25 10:46:19";"00::02:06";"web"
"H000145396";"U0000095";"S0008103";"2019/01/27 06:47:40";"000457";"web"
"H000149386";"U0000282";"S0004379";"2019/07/25 05:59:33";"00:03";"paper"
"H000147836";"U0000262";"S0002500";"2019/10/12 21:22:11";"000153";"vinyl"
"H000135724";"U0000675";"S0005924";"2021/08/27 02:26:58";"00::04:52";"vinyl"
"H000143957";"U0000992";"S0004629";"2023/07/31 09:11:09";"00000000:01:58";"vinyl"
"H000143767";"U0000755";"S0006532";"2023/12/07 02:25:42";"00000:04:53";"vinyl"
"H000139032";"U0000877";"S0000546";"2018/11/29 14:04:19";"00000:04:14";"web"
"H000132395";"U0000674";"S0004038";"2022/09/29 12:34:16";"00::04:42";"web"
"H000139753";"U0000160";"S0004984";"2021/05/17 15:22:05";"00000000:02:09";"web"
"H000141465";"U0000320";"S0002291";"2020/05/20 09:31:08";"00000:02:47";"paper"
"H000133671";"U0000693";"S0006328";"2019/12/25 05:20:04";"00000:02:08";"vinyl"
"H000134412";"U0000047";"S0001501";"2020/02/25 11:53:29";"00000:01:34";"paper"
"H000135225";"U0000214";"S0007490";"2021/11/02 03:13:41";"000350";"web"
"H000141968";"U0000179";"S0009381";"2019/04/30 22:59:17";"00000:03:23";"web"
"H000133449";"U0000414";"S0005318";"2019/01/08 09:01:54";"00000:03:19";"paper"
"H000141158";"U0000163";"S0005009";"2020/08/12 15:03:00";"00000000:02:29";"web"
"H000136505";"U0000183";"S0006579";"2022/07/20 07:50:46";"000137";"web"
"H000140216";"U0000471";"S0009429";"2023/11/07 03:13:48";"00000:03:59";"paper"
"H000130227";"U0000001";"S0006138";"2023/04/07 19:02:41";"00::03:00";"web"
"H000139842";"U0000949";"S0006339";"2022/01/13 23:17:16";"00::01:55";"web"
"H000132937";"U0000169";"S0000061";"2021/03/09 04:16:35";"00000:02:23";"web"
"H000130985";"U0000991";"S0008102";"2022/07/23 04:52:39";"000207";"vinyl"
"H000141458";"U0000872";"S0002630";"2019/12/17 12:52:38";"00::02:04";"paper"
"H000130655";"U0000905";"S0001877";"2019/09/23 04:24:00";"00:01";"vinyl"
"H000142784";"U0000265";"S0008298";"2024/08/25 15:30:02";"00000000:03:59";"paper"
"H000131106";"U0000407";"S0003055";"2019/11/12 12:22:44";"00000000:03:55";"web"
"H000132220";"U0000044";"S0007773";"2018/07/22 07:17:41";"00000:02:16";"vinyl"
"H000140859";"U0000281";"S0009317";"2022/05/06 17:34:14";"000129";"paper"
"H000142542";"U0000922";"S0009760";"2023/12/12 19:23:38";"00000:01:25";"vinyl"
"H000131340";"U0000054";"S0007626";"2020/08/01 03:37:19";"00000:02:23";"paper"
"H000133524";"U0000161";"S0005911";"2019/11/10 03:35:24";"000432";"paper"
"H000136541";"U0000488";"S0008421";"2023/12/10 20:41:50";"00:03";"web"
"H000130396";"U0000773";"S0003867";"2024/02/09 09:48:32";"00000:04:26";"web"
"H000145342";"U0000677";"S0005168";"2019/08/16 18:25:28";"00000:02:27";"paper"
"H000140959";"U0000933";"S0006241";"2019/03/26 16:45:54";"00:04";"vinyl"
"H000131156";"U0000116";"S0007730";"2022/12/04 22:01:55";"00000000:04:11";"paper"
"H000130589";"U0000710";"S0009142";"2019/10/29 06:40:07";"00::04:05";"paper"
"H000142619";"U0000162";"S0006945";"2018/10/28 13:19:34";"00000:02:58";"paper"
"H000149269";"U0000738";"S0008215";"2020/11/26 16:31:07";"00000:02:48";"paper"
"H000139650";"U0000813";"S0008277";"2018/10/07 08:32:57";"00000:03:43";"web"
"H000139832";"U0000462";"S0007193";"2022/07/05 20:17:28";"00000:03:35";"web"
"H000144965";"U0000919";"S0000543";"2023/07/11 08:05:43";"000128";"vinyl"
"H000147833";"U0000528";"S0003186";"2023/11/21 07:28:17";"00::02:10";"web"
"H000132673";"U0000682";"S0007583";"2024/04/11 09:22:56";"00::02:30";"vinyl"
"H000147599";"U0000564";"S0003115";"2022/03/23 18:27:29";"00:02";"vinyl"
"H000135019";"U0000474";"S0004425";"2018/08/10 20:41:05";"00000:02:10";"paper"
"H000148718";"U0000158";"S0000697";"2020/05/11 23:12:05";"00:02";"paper"
"H000135388";"U0000529";"S0001160";"2023/07/10 14:16:45";"000434";"paper"
"H000145933";"U0000024";"S0003797";"2021/10/23 12:25:29";"000341";"web"
"H000144172";"U0000869";"S0001932";"2024/05/16 11:16:28";"000143";"web"
"H000141515";"U0000794";"S0005907";"2018/07/07 05:19:03";"00000:03:54";"paper"
"H000131442";"U0000063";"S0005287";"2021/12/05 16:34:01";"00::03:16";"web"
"H000142238";"U0000658";"S0004794";"2023/11/21 19:13:12";"00000:04:53";"vinyl"
"H000131070";"U0000423";"S0002874";"2019/04/27 12:44:47";"00::01:50";"web"
"H000148617";"U0000188";"S0005573";"2020/03/17 11:58:27";"00000:03:35";"web"
"H000137984";"U0000639";"S0000985";"2021/05/04 22:54:02";"00:01";"vinyl"
"H000149155";"U0000629";"S0009415";"2019/04/08 05:16:50";"00000:02:38";"web"
"H000147193";"U0000613";"S0006781";"2020/01/07 11:53:39";"00000:01:37";"vinyl"
"H000146154";"U0000121";"S0003790";"2021/04/17 14:55:23";"00000:02:18";"vinyl"
"H000132739";"U0000664";"S0008766";"2020/05/31 01:55:55";"000242";"vinyl"
"H000132300";"U0000868";"S0006820";"2022/07/03 18:00:47";"00:01";"web"
"H000130906";"U0000957";"S0008412";"2022/05/29 10:23:08";"000403";"paper"
"H000140382";"U0000930";"S0000800";"2019/11/22 23:26:24";"00000000:03:28";"paper"
"H000132043";"U0000068";"S0001131";"2018/06/16 06:27:42";"00000:03:38";"paper"
"H000137187";"U0000844";"S0002575";"2021/01/01 11:55:01";"00::01:20";"paper"
"H000145312";"U0000036";"S0008644";"2019/12/26 20:45:56";"00000000:03:45";"vinyl"
"H000142508";"U0000944";"S0003950";"2024/01/06 23:56:57";"00000000:01:51";"paper"
"H000139417";"U0000305";"S0006771";"2021/01/25 04:08:30";"00000:04:27";"vinyl"
"H000143485";"U0000436";"S0003377";"2019/05/17 19:43:10";"00:02";"paper"
"H000133571";"U0000306";"S0003823";"2024/06/13 02:00:39";"00000000:01:56";"web"
"H000142481";"U0000337";"S0008330";"2023/09/24 06:48:40";"000235";"paper"
"H000139595";"U0000632";"S0008403";"2022/06/15 23:09:50";"000300";"vinyl"
"H000137464";"U0000557";"S0004772";"2024/06/20 20:25:32";"00:02";"vinyl"
"H000139619";"U0000801";"S0006801";"2023/10/12 22:56:40";"00:02";"paper"
"H000145003";"U0000637";"S0003270";"2020/08/04 10:45:14";"00::03:04";"paper"
"H000135341";"U0000427";"S0001307";"2020/06/10 15:34:56";"00000000:03:02";"web"
"H000146252";"U0000487";"S0005630";"2023/01/29 17:04:31";"00000:04:17";"paper"
"H000143456";"U0000529";"S0007806";"2023/11/30 11:52:39";"00::04:51";"vinyl"
